,City Name,State Name,Latitude,Longitude,Facility ID,Facility Name,Emission,Gas Code,Gas Name,Year
74097,Midland,Pennsylvania,40.63155,-80.45251999999999,1004729,Jewel Acquisition Midland Fac,56644.0,CO2,Carbon Dioxide,2011
74098,Fairfield,California,38.239059999999995,-122.09023,1002734,Anheuser Busch Llc,2263.7,BIOCO2,Biogenic CO2,2012
74099,Moorhead,Minnesota,46.905064,-96.749802,1003086,Busch Agricultural Resources - Moorhead,10.25,CH4,Methane,2012
74100,Claycomo,Missouri,39.203562,-94.479326,1005024,Ford Motor Company - Ford Kansas City Assembly Plant,46.488,N2O,Nitrous Oxide,2019
74101,Mobile,Alabama,30.736214,-88.0483,1002187,Kimberly-Clark Tissue Company,25.0,CH4,Methane,2013
74102,Reedsburg,Wisconsin,43.528048999999996,-89.9996,1002034,Grede Llc Reedsburg,68737.0,CO2,Carbon Dioxide,2013
74103,Wadesboro,North Carolina,35.038241,-80.082839,1002637,Valley Proteins  Inc. - Wadesboro,29672.2,CO2,Carbon Dioxide,2014
74104,Arlington,Arizona,33.3451,-112.8638,1000052,Mesquite Generating Station,1923994.0,CO2,Carbon Dioxide,2013
74105,Carolina,Puerto Rico,18.354615,-65.94525300000001,1004469,Lilly Del Caribe Inc Carolin A,25.25,CH4,Methane,2012
74106,North Bend,Ohio,39.12016,-84.79639,1002188,Trammo Nitrogen Products  Inc.,34893.117999999995,N2O,Nitrous Oxide,2018
74107,Dafter,Michigan,46.3358,-84.444,1007754,Dafter Sanitary Landfill Inc,49031.04165,CH4,Methane,2010
74108,Gainesville,Florida,29.6467,-82.3219,1001496,J R Kelly,134.1,N2O,Nitrous Oxide,2012
74109,Fullerton,California,33.85964,-117.89692,1002185,Kimberly Clark Worldwide Incorporated,30.75,CH4,Methane,2017
74110,Tempe,Arizona,33.3544,-111.9364,1000241,Kyrene Generating Station,210.0,CH4,Methane,2012
74111,Paramount,California,33.89479,-118.16474,1005150,Carlton Forge Works,15.25,CH4,Methane,2016
74112,Bakersfield,California,35.44735,-119.08652,1003175,Corona Energy Partners  Ltd,62083.8,CO2,Carbon Dioxide,2014
74113,Carlisle,South Carolina,34.604444,-81.418611,1003947,Carlisle Finishing Co Llc,32256.2,CO2,Carbon Dioxide,2014
74114,Cochranton,Pennsylvania,41.523577,-80.197884,1002439,Vitro Flat Glass Llc,74.798,N2O,Nitrous Oxide,2019
74115,Pueblo,Colorado,38.2843,-104.53299999999999,1007510,Aquila  Inc. - Airport Industrial Site,0.298,N2O,Nitrous Oxide,2011
74116,Omaha,Nebraska,41.25548,-95.94404,1004854,Energy Center Omaha  Llc,32.184,N2O,Nitrous Oxide,2019
74117,San Joaquin,California,36.6183,-120.1,1006113,Fresno Cogeneration Partners  Lp,71.222,N2O,Nitrous Oxide,2013
74118,Patuxent River,Maryland,38.270694,-76.419444,1006330,Naval Air Station Patuxent River,18.476,N2O,Nitrous Oxide,2012
74119,Cokedale 2.3 Mi. W Of,Colorado,37.15515,-104.66506,1002533,Pioneer Nat Res - Burro Canyon Cs,22.945999999999998,N2O,Nitrous Oxide,2013
74120,Clinton,Oklahoma,35.470758700000005,-98.99079379999999,1010618,Kayser Compressor Station,12.0,CH4,Methane,2014
74121,Monroe,Michigan,41.95772,-83.35316999999999,1005418,Spartan Steel Coating,13.25,CH4,Methane,2013
74122,San Joaquin,California,36.6183,-120.1,1006113,Fresno Cogeneration Partners  Lp,4.172,N2O,Nitrous Oxide,2010
74123,Fort Worth,Texas,32.766533,-97.265637,1004280,Brentwood Compressor Station,14.0,CH4,Methane,2010
74124,Stockton,California,37.941555,-121.33913999999999,1007262,Pacific Ethanol Stockton Llc,27.5,CH4,Methane,2013
74125,Macon,Georgia,32.773497,-83.6516,1006883,Armstrong World Industries Inc,193.998,N2O,Nitrous Oxide,2012
74126,Keen Mountain,Virginia,37.1753,-81.9617,1000174,Buchanan Units 1 & 2,9.834,N2O,Nitrous Oxide,2011
74127,Chambersburg,Pennsylvania,39.8668,-77.6859,1000148,Chambersburg Units 12 & 13,40010.9,CO2,Carbon Dioxide,2011
74128,Saint Louis,Missouri,38.634634999999996,-90.263237,1006683,Washington University Medical School,18.25,CH4,Methane,2010
74129,Anmoore,West Virginia,39.25496,-80.29091,1005068,Advanced Graphite Materials Llc,3.75,CH4,Methane,2018
74130,Iowa Falls,Iowa,42.512112,-93.264461,1003146,Cargill Incorporated,51643.0,CO2,Carbon Dioxide,2014
74131,Rothschild,Wisconsin,44.888355,-89.625821,1010794,Rothschild Biomass Cogeneration Plant,334447.6,BIOCO2,Biogenic CO2,2014
74132,Lake Crystal,Minnesota,44.100799,-94.275835,1005020,Poet Biorefining Lake Crystal  Llc,52.746,N2O,Nitrous Oxide,2017
74133,Hopkinsville,Kentucky,36.81342,-87.41009,1005115,Commonwealth Agri-Energy Llc,23.0,CH4,Methane,2016
74134,Dickinson,North Dakota,47.087672,-102.9482,1011549,Marathon Petroleum Corporation,0.596,N2O,Nitrous Oxide,2014
74135,Springfield,Arkansas,35.42585,-92.820899,1003822,Sturgeon Cpf-1,2607.7,CO2,Carbon Dioxide,2014
74136,Coldwater,Michigan,41.927778,-85.02194399999999,1003833,Real Alloy Specification  Llc.,43196.8,CO2,Carbon Dioxide,2014
74137,Williamsport,Ohio,39.650220000000004,-83.1657,1002396,Five Points,101.3,CO2,Carbon Dioxide,2012
74138,Port Huron,Michigan,42.987128999999996,-82.440658,1004895,E B Eddy Paper Inc,134956.7,CO2,Carbon Dioxide,2014
74139,Muscatine,Iowa,41.350469,-91.08161899999999,1002246,Monsanto Co,205.5,CH4,Methane,2016
74140,Muskegon,Michigan,43.2542,-86.2417,1000668,B C Cobb,446.0,CH4,Methane,2013
74141,Chester,South Carolina,34.7288,-81.1373,1000622,Electric Glass Fiber America Llc,23078.1,CO2,Carbon Dioxide,2013
74142,Circleville,Ohio,39.55762,-82.96377,1001720,Dupont Circleville Plant,42587.2,CO2,Carbon Dioxide,2013
74143,Karns City,Pennsylvania,40.996111,-79.72416700000001,1005363,Calumet Karns City Refining  Llc.,23.84,N2O,Nitrous Oxide,2011
74144,Ontario,Oregon,44.033053,-116.95718799999999,1006018,Kraft Heinz Food Company,27.25,CH4,Methane,2013
74145,Endicott,New York,42.10498,-76.04715,1002165,Huron Real Estate Associates,17.582,N2O,Nitrous Oxide,2019
74146,La Jolla,California,32.87271,-117.23773500000001,1002612,University Of California San Diego,83.44,N2O,Nitrous Oxide,2015
74147,La Jolla,California,32.87271,-117.23773500000001,1002612,University Of California San Diego,72.75,CH4,Methane,2016
74148,Pueblo,Colorado,38.321999999999996,-104.53299999999999,1000558,Pueblo Airport Generating Station,265.0,CH4,Methane,2014
74149,Hanford,California,36.2689,-119.6469,1000130,Hanford Energy Park Peaker,3.576,N2O,Nitrous Oxide,2011
74150,Florence,South Carolina,34.1519,-79.5587,1000319,Westrock Cp  Llc - Florence Mill,12750.0,CH4,Methane,2010
74151,Warren,Ohio,41.1434,-80.87891,1004221,General Motors Lordstown Complex East,33.0,CH4,Methane,2013
74152,San Diego,California,32.5672,-116.9444,1000147,Larkspur Energy Faciity,38668.5,CO2,Carbon Dioxide,2012
74153,Madison,Illinois,38.67995,-90.17185,1005170,Green Plains Madison Llc,92.38,N2O,Nitrous Oxide,2012
74154,Mankato,Minnesota,44.186805,-93.99549300000001,1002154,Adm - Mankato,570.67,N2O,Nitrous Oxide,2015
74155,Shelby,North Carolina,35.31852,-81.6101,1010974,Clearwater Paper - Shelby,27.5,CH4,Methane,2014
74156,Durkee,Oregon,44.5428,-117.4218,1002527,Ash Grove Cement Company-Durkee,88.75,CH4,Methane,2016
74157,Wrens,Georgia,33.2077,-82.3918,1011216,Us Ceramics Llc,38.0,CH4,Methane,2014
74158,Tacoma,Washington,47.269558,-122.394869,1005059,Georgia-Pacific Gypsum Llc,27.714000000000002,N2O,Nitrous Oxide,2019
74159,Chehalis,Washington,46.6226,-122.9145,1000144,Chehalis Generation Facility,246.75,CH4,Methane,2010
74160,Wilson,North Carolina,35.7602,-77.8826,1000026,Ardagh Glass Inc. (Wilson),38.144,N2O,Nitrous Oxide,2011
74161,Lakota,Iowa,43.38391,-94.14706,1005306,Valero Lakota Plant,156881.8,CO2,Carbon Dioxide,2016
74162,Lakota,Iowa,43.38391,-94.14706,1005306,Valero Lakota Plant,65.25,CH4,Methane,2017
74163,Williston,North Dakota,48.233527,-103.950951,1011315,Pioneer Generating Station,47242.6,CO2,Carbon Dioxide,2014
74164,Bend,Oregon,43.821376,-121.422827,1005013,Gas Transmission Northwest Pipeline Bend Cs#12,34.5,CH4,Methane,2010
74165,Winfield,West Virginia,38.4731,-81.8233,1000967,John E Amos,13277965.4,CO2,Carbon Dioxide,2013
74166,Pedricktown,New Jersey,39.7661,-75.4242,1001202,Pedricktown Cogeneration Plant,59.6,N2O,Nitrous Oxide,2014
74167,Sunnyvale,Texas,32.766944,-96.562777,1005106,Dal-Tile Sunnyvale Mfg,36.058,N2O,Nitrous Oxide,2012
74168,Sunnyvale,Texas,32.766944,-96.562777,1005106,Dal-Tile Sunnyvale Mfg,30.25,CH4,Methane,2012
74169,Corsicana,Texas,32.0641,-96.4283,1002770,Guardian Industries - Corsicana,35.0,CH4,Methane,2014
74170,Owensboro,Kentucky,37.77541,-87.10291,1003930,Owensboro Grain Co,87486.0,CO2,Carbon Dioxide,2014
74171,Midlothian,Texas,32.512975,-96.971099,1002055,Holcim (Us) Inc,1445839.8,CO2,Carbon Dioxide,2019
74172,Boulder,Colorado,40.0076,-105.2693,1002459,University Of Colorado Boulder - Utility Services,41077.2,CO2,Carbon Dioxide,2019
74173,Wallingford,Connecticut,41.4485,-72.834,1000221,Alfred L Pierce Generating Station,3148.1,CO2,Carbon Dioxide,2011
74174,Greer,South Carolina,34.8956,-82.1779,1005880,Bmw Manufacturing Corporation,32197.9,CO2,Carbon Dioxide,2013
74175,Baldwin,Florida,30.28835,-81.97772900000001,1002216,Cmc Steel Florida,69710.5,CO2,Carbon Dioxide,2017
74176,Orangeburg,South Carolina,33.47027,-80.88431,1004346,Council Energy Inc,809.07,N2O,Nitrous Oxide,2013
74177,Cuyahoga Heights,Ohio,41.4476,-81.67533,1005286,Arconic Inc. - Cleveland Works,86601.7,CO2,Carbon Dioxide,2018
74178,Shreveport,Louisiana,32.469444,-93.799444,1005122,Libbey Glass Inc,28.608,N2O,Nitrous Oxide,2018
74179,Bakersfield,California,35.498129999999996,-119.03886000000001,1005108,California Resources Production Corporation - Kern Front,403.49199999999996,N2O,Nitrous Oxide,2014
74180,Burleson,Texas,32.509271999999996,-97.30981700000001,1006592,Xto - Fat Boy Station,20.5,CH4,Methane,2010
74181,San Diego,California,32.5672,-116.9444,1000147,Larkspur Energy Faciity,27192.5,CO2,Carbon Dioxide,2010
